id:12492862,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO sneaker mules,brand:Salvatore Ferragamo,price:HK$2300,description:Salvatore Ferragamo’s AW17 collection was designed for an active modern woman combining technical details and the label’s signature elegant twist.  These black lamb fur and leather sneaker mules from Salvatore Ferragamo feature a round toe a backless design a slip-on style elasticated side panels and a flat rubber sole for on-the-go ease.,color:NOIR,style:679053,imglink:https://cdn-images.farfetch-contents.com/12/49/28/62/12492862_11637150_322.jpg
id:12483756,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO leopard print coat,brand:Salvatore Ferragamo,price:HK$16250,description:Designer Fulvio Rigoni continues to master Salvatore Ferragamo’s house codes for the AW17 collection delivering luxurious and wearable pieces that don’t stray from the label’s feminine attitude. This blue virgin wool cashmere and silk blend leopard print coat from Salvatore Ferragamo features a round neck a concealed fastening  side slit pockets long sleeves a leopard print a printed lining and a mid-length.,color:CEL,style:681847,imglink:https://cdn-images.farfetch-contents.com/12/48/37/56/12483756_11636735_322.jpg
id:12475956,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO double Gancio slides,brand:Salvatore Ferragamo,price:HK$2475,description:The iconic 'Gancio' motif is an eternal symbol of Salvatore Ferragamo's rich heritage as well as their dedication to timeless design and luxurious craftsmanship. An updated variation of the fashion house hallmark the double Gancio is seen on these plus slides. Made from black mink fur and leather these slip-on slides  from Salvatore Ferragamo features an open toe a branded insole and a flat rubber sole.,color:NERO/BIANC MINK,style:680302,imglink:https://cdn-images.farfetch-contents.com/12/47/59/56/12475956_11635759_322.jpg
id:12467162,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO leather fringed jacket,brand:Salvatore Ferragamo,price:HK$16360,description:Salvatore Ferragamo’s AW17 ready-to-wear collection embraced volume and proportion showcasing characteristically elegant silhouettes with dramatic finishing touches. Immaculately designed in Italy this jacket boasts a distinctive metallic gold lambskin leather fringed outer and a supple silk-blend lining. The attention-grabbing piece is completed by a round neckline long sleeves a concealed front fastening and a slightly cropped length.,color:ORO,style:675985,imglink:https://cdn-images.farfetch-contents.com/12/46/71/62/12467162_11581895_322.jpg
id:12454482,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  studded waist belt,brand:Salvatore Ferragamo,price:HK$2940,description:Salvatore Ferragamo is famous for classical Florentine leather craftsmanship and beautifully timeless ready-to wear items. This Nero black calf leather studded waist belt from Salvatore Ferragamo features a signature Gancio buckle gold-tone hardware a gold-tone stud detailing an adjustable fit and a pointed tip.,color:001 NERO,style:676185,imglink:https://cdn-images.farfetch-contents.com/12/45/44/82/12454482_11522067_322.jpg
id:12434351,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  leopard pattern logo buckle belt,brand:Salvatore Ferragamo,price:HK$2160,description:Designer Fulvio Rigoni continues to master Salvatore Ferragamo’s house codes for the AW17 collection delivering luxurious and wearable pieces that don’t stray from the label’s feminine attitude. This macadamia brown leather and calf hair leopard pattern logo buckle belt features a square tip a leopard pattern and a gold-tone logo buckle.,color:001 MACADAMIA,style:676172,imglink:https://cdn-images.farfetch-contents.com/12/43/43/51/12434351_11408430_322.jpg
id:12386340,daddy:data/femalefashioncsv.csv,name:GUCCI  Gucci logo sweatshirt,brand:Gucci,price:HK$9600,description:Reviving the equestrian heritage of the brand Alessandro Michele continues to infuse Gucci's legacy of emblems into his modern designs. The outcome is wardrobe staples with a new wave flair. Crafted in Italy from premium grey cotton this sweatshirt from the AW17 collection features a round neckline long sleeves a ribbed hem and cuffs a comfortable-relaxed fit a glittered variation of Gucci's vintage-inspired logo to the front and an embroidered winged tiger motif to the back.,color:1111 MEDIUM GREY,style:469250X9H54,imglink:https://cdn-images.farfetch-contents.com/12/38/63/40/12386340_11461090_322.jpg
id:12390320,daddy:data/femalefashioncsv.csv,name:GUCCI  Florage printed skirt,brand:Gucci,price:HK$15500,description:Fabricated in Italy this delicate silk skirt from Gucci AW17 brings together a selection of colourful flowers against a sleek black backdrop. Continuing to expand on the label's Gucci Garden theme this mid-calf length skirt features a grosgrain ribbon trim an accordion pleat construction and a high waist silhouette.,color:1868,style:488449ZJQ33,imglink:https://cdn-images.farfetch-contents.com/12/39/03/20/12390320_11284816_322.jpg
id:12538983,daddy:data/femalefashioncsv.csv,name:GUCCI  Ace crystal embellished sneakers,brand:Gucci,price:HK$10400,description:With every new season Gucci's creative director Alessandro Michele looks for new and innovative ways to bring to life the heritage label's founding house codes. Designing for a contemporary audience this pair of Ace sneakers are set atop a tonal platform sole embedded with lustrous crystal embellishments. Detailed with Gucci's instantly recognizable blue and red Web trim and golden embroidered bee motif; these Ace sneakers are finished with a round toe a lace-up front fastening and a brand embossed insole.,color:9095,style:505995DOPE0,imglink:https://cdn-images.farfetch-contents.com/12/53/89/83/12538983_11911197_322.jpg
id:12336638,daddy:data/femalefashioncsv.csv,name:GUCCI  floral print dress,brand:Gucci,price:HK$28000,description:Gucci presents this classic and eye-catching black floral print dress to its AW17 collection. Expertly crafted in Italy from fine silk the dress is the perfect statement choice of clothing for a range of parties and occasions. It features a short length panelled 3/4 sleeves a floral print a ruffled design a bow on the front and a button fastening.,color:1868,style:493522ZJQ33,imglink:https://cdn-images.farfetch-contents.com/12/33/66/38/12336638_10953977_322.jpg
